iata_code,type,name,lat,lon,elevation_ft,iso_region,municipality,icao_code,home_link,wikipedia_link
LOL,medium_airport,Derby Field,40.0663986206,-118.565002441,3904.0,US-NV,Lovelock,KLOL,http://pershingcounty.net/index.php/Derby-Field-Airport/derby-field-airport.html,http://en.wikipedia.org/wiki/Derby_Field
LOU,medium_airport,Bowman Field,38.2280006409,-85.6636962891,546.0,US-KY,Louisville,KLOU,http://www.flylouisville.com/bowman-field/fast-facts/,http://en.wikipedia.org/wiki/Bowman_Field_(airport)
LOZ,medium_airport,London-Corbin Airport/Magee Field,37.0821990967,-84.08489990230001,1212.0,US-KY,London,KLOZ,http://www.london-corbinairport.com/,http://en.wikipedia.org/wiki/London-Corbin_Airport
LRD,medium_airport,Laredo International Airport,27.543800354003906,-99.46160125732422,508.0,US-TX,Laredo,KLRD,,http://en.wikipedia.org/wiki/Laredo_International_Airport
LRF,medium_airport,Little Rock Air Force Base,34.916900634799994,-92.14969635010002,311.0,US-AR,Jacksonville,KLRF,http://www.littlerock.af.mil/,http://en.wikipedia.org/wiki/Little_Rock_Air_Force_Base
LRU,medium_airport,Las Cruces International Airport,32.28939819335937,-106.9219970703125,4456.0,US-NM,Las Cruces,KLRU,,http://en.wikipedia.org/wiki/Las_Cruces_International_Airport
LSE,medium_airport,La Crosse Municipal Airport,43.879002,-91.256699,655.0,US-WI,La Crosse,KLSE,http://www.lseairport.com/,http://en.wikipedia.org/wiki/La_Crosse_Municipal_Airport
LSF,medium_airport,Lawson Army Air Field (Fort Benning),32.337299346900004,-84.9913024902,232.0,US-GA,Fort Benning(Columbus),KLSF,,http://en.wikipedia.org/wiki/Lawson_Army_Airfield
LSV,medium_airport,Nellis Air Force Base,36.2361984253,-115.03399658200001,1870.0,US-NV,Las Vegas,KLSV,http://www.nellis.af.mil/,http://en.wikipedia.org/wiki/Nellis_Air_Force_Base
LUK,medium_airport,Cincinnati Municipal Airport Lunken Field,39.10329819,-84.41860199,483.0,US-OH,Cincinnati,KLUK,,http://en.wikipedia.org/wiki/Cincinnati_Municipal_Airport
LVM,medium_airport,Mission Field,45.6994018555,-110.44799804700001,4660.0,US-MT,Livingston,KLVM,http://www.parkcounty.org/site/Air_M_1.html#mf,http://en.wikipedia.org/wiki/Mission_Field
LVS,medium_airport,Las Vegas Municipal Airport,35.6542015076,-105.14199829100001,6877.0,US-NM,Las Vegas,KLVS,http://www.lasvegasnm.gov/business/municipal_airport/index.php,http://en.wikipedia.org/wiki/Las_Vegas_Municipal_Airport
LWB,medium_airport,Greenbrier Valley Airport,37.8582992554,-80.3994979858,2302.0,US-WV,Lewisburg,KLWB,,http://en.wikipedia.org/wiki/Greenbrier_Valley_Airport
LWM,medium_airport,Lawrence Municipal Airport,42.7172012329,-71.1233978271,148.0,US-MA,Lawrence,KLWM,http://www.lawrencemunicipalairport.com/,http://en.wikipedia.org/wiki/Lawrence_Municipal_Airport_(Massachusetts)
LWS,medium_airport,Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844,1442.0,US-ID,Lewiston,KLWS,,http://en.wikipedia.org/wiki/Lewiston-Nez_Perce_County_Airport
LWT,medium_airport,Lewistown Municipal Airport,47.04930114746094,-109.46700286865234,4170.0,US-MT,Lewistown,KLWT,,http://en.wikipedia.org/wiki/Lewistown_Municipal_Airport
LYH,medium_airport,Lynchburg Regional Preston Glenn Field,37.326698303222656,-79.20040130615234,938.0,US-VA,Lynchburg,KLYH,,http://en.wikipedia.org/wiki/Lynchburg_Regional_Airport
MAF,medium_airport,Midland International Airport,31.9424991607666,-102.2020034790039,2871.0,US-TX,Midland,KMAF,,http://en.wikipedia.org/wiki/Midland_International_Airport
MBG,medium_airport,Mobridge Municipal Airport,45.54650116,-100.40799709999999,1716.0,US-SD,Mobridge,KMBG,,http://en.wikipedia.org/wiki/Mobridge_Municipal_Airport
MCB,medium_airport,Mc Comb/Pike County Airport/John E Lewis Field,31.17849922,-90.47190094,413.0,US-MS,Mc Comb,KMCB,,http://en.wikipedia.org/wiki/McComb%E2%80%93Pike_County_Airport
MCC,medium_airport,Mc Clellan Airfield,38.66759872,-121.40100100000001,77.0,US-CA,Sacramento,KMCC,,http://en.wikipedia.org/wiki/McClellan_Airfield
MCE,medium_airport,Merced Regional Macready Field,37.28469849,-120.5139999,155.0,US-CA,Merced,KMCE,,http://en.wikipedia.org/wiki/Merced_Regional_Airport
MCK,medium_airport,Mc Cook Ben Nelson Regional Airport,40.20629883,-100.59200290000001,2583.0,US-NE,Mc Cook,KMCK,,http://en.wikipedia.org/wiki/McCook_Regional_Airport
MCN,medium_airport,Middle Georgia Regional Airport,32.692798614501946,-83.64920043945312,354.0,US-GA,Macon,KMCN,,http://en.wikipedia.org/wiki/Middle_Georgia_Regional_Airport
MCW,medium_airport,Mason City Municipal Airport,43.15779876710001,-93.33129882809999,1213.0,US-IA,Mason City,KMCW,,
MDH,medium_airport,Southern Illinois Airport,37.778099060058594,-89.25199890136719,411.0,US-IL,Carbondale/Murphysboro,KMDH,,http://en.wikipedia.org/wiki/Southern_Illinois_Airport
MDT,medium_airport,Harrisburg International Airport,40.1935005188,-76.7633972168,310.0,US-PA,Harrisburg,KMDT,http://www.flyhia.com/,http://en.wikipedia.org/wiki/Harrisburg_International_Airport
MEI,medium_airport,Key Field,32.33259963989258,-88.75189971923828,297.0,US-MS,Meridian,KMEI,,http://en.wikipedia.org/wiki/Meridian_Regional_Airport
MER,medium_airport,Castle Airport,37.38050079,-120.5680008,191.0,US-CA,Merced,KMER,,http://en.wikipedia.org/wiki/Castle_Airport
MFD,medium_airport,Mansfield Lahm Regional Airport,40.82139968869999,-82.5166015625,1297.0,US-OH,Mansfield,KMFD,http://www.ci.mansfield.oh.us/index.php/lahm-airport,http://en.wikipedia.org/wiki/Mansfield_Lahm_Regional_Airport
MFE,medium_airport,Mc Allen Miller International Airport,26.17580032,-98.23860168,107.0,US-TX,Mc Allen,KMFE,,http://en.wikipedia.org/wiki/McAllen-Miller_International_Airport
MFR,medium_airport,Rogue Valley International Medford Airport,42.37419891357422,-122.8730010986328,1335.0,US-OR,Medford,KMFR,,http://en.wikipedia.org/wiki/Rogue_Valley_International-Medford_Airport
MGW,medium_airport,Morgantown Municipal Walter L. Bill Hart Field,39.64289856,-79.91629791,1248.0,US-WV,Morgantown,KMGW,,http://en.wikipedia.org/wiki/Morgantown_Municipal_Airport
MHK,medium_airport,Manhattan Regional Airport,39.14099884033203,-96.6707992553711,1057.0,US-KS,Manhattan,KMHK,,http://en.wikipedia.org/wiki/Manhattan_Regional_Airport
MHR,medium_airport,Sacramento Mather Airport,38.55390167,-121.29799650000001,98.0,US-CA,Sacramento,KMHR,http://www.sacramento.aero/mhr/,http://en.wikipedia.org/wiki/Sacramento_Mather_Airport
MIE,medium_airport,Delaware County Johnson Field,40.2422981262207,-85.3958969116211,937.0,US-IN,Muncie,KMIE,,http://en.wikipedia.org/wiki/Delaware_County_Airport
MKC,medium_airport,Charles B. Wheeler Downtown Airport,39.12319946289063,-94.5927963256836,759.0,US-MO,Kansas City,KMKC,,http://en.wikipedia.org/wiki/Charles_B._Wheeler_Downtown_Airport
MKL,medium_airport,Mc Kellar Sipes Regional Airport,35.59989929,-88.91560364,434.0,US-TN,Jackson,KMKL,,http://en.wikipedia.org/wiki/McKellar-Sipes_Regional_Airport
MLB,medium_airport,Melbourne International Airport,28.10280036926269,-80.64530181884766,33.0,US-FL,Melbourne,KMLB,,http://en.wikipedia.org/wiki/Melbourne_International_Airport
MLS,medium_airport,Frank Wiley Field,46.428001403808594,-105.88600158691406,2630.0,US-MT,Miles City,KMLS,,http://en.wikipedia.org/wiki/Miles_City_Municipal_Airport
MMT,medium_airport,Mc Entire Joint National Guard Base,33.92079926,-80.80130005,254.0,US-SC,Eastover,KMMT,,http://en.wikipedia.org/wiki/McEntire_Joint_National_Guard_Base
MMU,medium_airport,Morristown Municipal Airport,40.799400329589844,-74.41490173339844,187.0,US-NJ,Morristown,KMMU,,http://en.wikipedia.org/wiki/Morristown_Municipal_Airport
MOD,medium_airport,Modesto City Co-Harry Sham Field,37.62580109,-120.9540024,97.0,US-CA,Modesto,KMOD,,http://en.wikipedia.org/wiki/Modesto_City-County_Airport
MOT,medium_airport,Minot International Airport,48.2593994140625,-101.27999877929688,1716.0,US-ND,Minot,KMOT,,http://en.wikipedia.org/wiki/Minot_International_Airport
MPV,medium_airport,Edward F Knapp State Airport,44.20349884,-72.56230164,1166.0,US-VT,Barre/Montpelier,KMPV,,http://en.wikipedia.org/wiki/Edward_F._Knapp_State_Airport
MQY,medium_airport,Smyrna Airport,36.0089988708,-86.52010345459999,543.0,US-TN,Smyrna,KMQY,http://www.smyrnaairport.com/,http://en.wikipedia.org/wiki/Smyrna_Airport_(Tennessee)
MRB,medium_airport,Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,565.0,US-WV,Martinsburg,KMRB,http://www.wvairport.org/,http://en.wikipedia.org/wiki/Eastern_WV_Regional_Airport
MRY,medium_airport,Monterey Peninsula Airport,36.58700180053711,-121.84300231933594,257.0,US-CA,Monterey,KMRY,,http://en.wikipedia.org/wiki/Monterey_Peninsula_Airport
MSL,medium_airport,Northwest Alabama Regional Airport,34.74530029,-87.61019897,551.0,US-AL,Muscle Shoals,KMSL,,http://en.wikipedia.org/wiki/Northwest_Alabama_Regional_Airport
MSO,medium_airport,Missoula International Airport,46.91630173,-114.0910034,3206.0,US-MT,Missoula,KMSO,,http://en.wikipedia.org/wiki/Missoula_International_Airport
MSS,medium_airport,Massena International Richards Field,44.93579864501953,-74.84559631347656,215.0,US-NY,Massena,KMSS,http://www.massenaworks.com/town/airport.asp,http://en.wikipedia.org/wiki/Massena_International_Airport
MTC,medium_airport,Selfridge Air National Guard Base Airport,42.613463,-82.836919,580.0,US-MI,Mount Clemens,KMTC,,http://en.wikipedia.org/wiki/Selfridge_Air_National_Guard_Base
MTJ,medium_airport,Montrose Regional Airport,38.5097999573,-107.89399719200001,5759.0,US-CO,Montrose,KMTJ,,
MWH,medium_airport,Grant County International Airport,47.20769882,-119.3199997,1189.0,US-WA,Moses Lake,KMWH,http://www.portofmoseslake.com/the-center-of-washington-aviation/,http://en.wikipedia.org/wiki/Grant_County_International_Airport
MYL,medium_airport,McCall Municipal Airport,44.88970184,-116.10099790000001,5024.0,US-ID,McCall,KMYL,http://www.mccall.id.us/services/airport.html,http://en.wikipedia.org/wiki/McCall_Municipal_Airport
MYR,medium_airport,Myrtle Beach International Airport,33.6796989441,-78.9282989502,25.0,US-SC,Myrtle Beach,KMYR,,http://en.wikipedia.org/wiki/Myrtle_Beach_International_Airport
MYV,medium_airport,Yuba County Airport,39.09780121,-121.5699997,64.0,US-CA,Marysville,KMYV,http://www.yubacoairport.com/,http://en.wikipedia.org/wiki/Yuba_County_Airport
NBG,medium_airport,New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366,2.0,US-LA,New Orleans,KNBG,,http://en.wikipedia.org/wiki/Naval_Air_Station_Joint_Reserve_Base_New_Orleans
NEL,medium_airport,Lakehurst Maxfield Field Airport,40.03329849,-74.353302,101.0,US-NJ,Lakehurst,KNEL,,http://en.wikipedia.org/wiki/Naval_Air_Engineering_Station_Lakehurst
NEW,medium_airport,Lakefront Airport,30.042400360107003,-90.02829742431601,8.0,US-LA,New Orleans,KNEW,http://www.lakefrontairport.com/,http://en.wikipedia.org/wiki/New_Orleans_Lakefront_Airport
NFL,medium_airport,Fallon Naval Air Station,39.41659927,-118.70099640000001,3934.0,US-NV,Fallon,KNFL,http://www.cnic.navy.mil/regions/cnrsw/installations/nas_fallon.html,http://en.wikipedia.org/wiki/Naval_Air_Station_Fallon
FWH,medium_airport,NAS Fort Worth JRB/Carswell Field,32.76919937,-97.4414978,650.0,US-TX,Fort Worth,KNFW,http://www.cnic.navy.mil/regions/cnrse/installations/nas_jrb_fort_worth.html,http://en.wikipedia.org/wiki/Naval_Air_Station_Joint_Reserve_Base_Fort_Worth
NHZ,medium_airport,Brunswick Executive Airport,43.89220047,-69.93859863,72.0,US-ME,Brunswick,KBXM,http://mrra.us/brunswick-executive-airport/,https://en.wikipedia.org/wiki/Brunswick_Executive_Airport
NKX,medium_airport,Miramar Marine Corps Air Station - Mitscher Field,32.86840057,-117.1429977,477.0,US-CA,San Diego,KNKX,http://www.miramar.marines.mil/,https://en.wikipedia.org/wiki/Marine_Corps_Air_Station_Miramar
NLC,medium_airport,Lemoore Naval Air Station (Reeves Field) Airport,36.33300018,-119.95200349999999,232.0,US-CA,Lemoore,KNLC,http://www.cnic.navy.mil/regions/cnrsw/installations/nas_lemoore.html,http://en.wikipedia.org/wiki/Naval_Air_Station_Lemoore
NPA,medium_airport,Pensacola Naval Air Station/Forrest Sherman Field,30.35269928,-87.31860352,28.0,US-FL,Pensacola,KNPA,http://www.cnic.navy.mil/regions/cnrse/installations/nas_pensacola.html,http://en.wikipedia.org/wiki/Naval_Air_Station_Pensacola
NQA,medium_airport,Millington Regional Jetport Airport,35.356700897217,-89.87030029296899,320.0,US-TN,Millington,KNQA,,http://en.wikipedia.org/wiki/Millington_Regional_Jetport
NQI,medium_airport,Kingsville Naval Air Station,27.5072002411,-97.8097000122,50.0,US-TX,Kingsville,KNQI,http://www.cnic.navy.mil/regions/cnrse/installations/nas_kingsville.html,https://en.wikipedia.org/wiki/Naval_Air_Station_Kingsville
NQX,medium_airport,Naval Air Station Key West/Boca Chica Field,24.57579994,-81.68890381,6.0,US-FL,Key West,KNQX,http://www.cnic.navy.mil/regions/cnrse/installations/nas_key_west.html,https://en.wikipedia.org/wiki/Naval_Air_Station_Key_West
NRB,medium_airport,Naval Station Mayport (Admiral David L. Mcdonald Field),30.39109993,-81.42469788,15.0,US-FL,Mayport,KNRB,http://www.cnic.navy.mil/regions/cnrse/installations/ns_mayport.html,https://en.wikipedia.org/wiki/Naval_Station_Mayport
NSE,medium_airport,Whiting Field Naval Air Station - North,30.724199300000002,-87.02189636,199.0,US-FL,Milton,KNSE,,https://en.wikipedia.org/wiki/Naval_Air_Station_Whiting_Field_%E2%80%93_North
NTD,medium_airport,Point Mugu Naval Air Station (Naval Base Ventura Co),34.120300293,-119.12100219700001,13.0,US-CA,Point Mugu,KNTD,,http://en.wikipedia.org/wiki/Naval_Air_Station_Point_Mugu
YUM,medium_airport,Yuma MCAS/Yuma International Airport,32.65660095,-114.6060028,213.0,US-AZ,Yuma,KNYL,,http://en.wikipedia.org/wiki/Yuma_International_Airport
NZY,medium_airport,North Island Naval Air Station-Halsey Field,32.69919968,-117.2149963,26.0,US-CA,San Diego,KNZY,,http://en.wikipedia.org/wiki/Naval_Air_Station_North_Island
OAJ,medium_airport,Albert J Ellis Airport,34.8292007446,-77.61209869380002,94.0,US-NC,Jacksonville,KOAJ,,
OFF,medium_airport,Offutt Air Force Base,41.118301391602,-95.912498474121,1052.0,US-NE,Omaha,KOFF,http://www.offutt.af.mil/,http://en.wikipedia.org/wiki/Offutt_Air_Force_Base
OFK,medium_airport,Karl Stefan Memorial Airport,41.985500335693004,-97.435096740723,1573.0,US-NE,Norfolk,KOFK,http://www.norfolkairportservices.com/default.htm,https://en.wikipedia.org/wiki/Norfolk_Regional_Airport
OGB,medium_airport,Orangeburg Municipal Airport,33.456798553467,-80.859497070312,195.0,US-SC,Orangeburg,KOGB,http://www.orangeburg.sc.us/index.php?option=com_content&view=article&id=18&Itemid=69,https://en.wikipedia.org/wiki/Orangeburg_Municipal_Airport
OGD,medium_airport,Ogden Hinckley Airport,41.195899963379,-112.0120010376,4473.0,US-UT,Ogden,KOGD,http://flyogden.com/,http://en.wikipedia.org/wiki/Ogden-Hinckley_Airport
OLF,medium_airport,L M Clayton Airport,48.0945014954,-105.57499694799999,1986.0,US-MT,Wolf Point,KOLF,,http://en.wikipedia.org/wiki/L._M._Clayton_Airport
OLM,medium_airport,Olympia Regional Airport,46.9693985,-122.90299990000001,209.0,US-WA,Olympia,KOLM,,http://en.wikipedia.org/wiki/Olympia_Airport
OMA,medium_airport,Eppley Airfield,41.303199768066406,-95.89409637451172,984.0,US-NE,Omaha,KOMA,,http://en.wikipedia.org/wiki/Eppley_Airfield
NCO,medium_airport,Quonset State Airport,41.597099304199,-71.412101745605,18.0,US-RI,North Kingstown,KOQU,,http://en.wikipedia.org/wiki/Quonset_State_Airport
ORH,medium_airport,Worcester Regional Airport,42.26729965209961,-71.87570190429688,1009.0,US-MA,Worcester,KORH,,http://en.wikipedia.org/wiki/Worcester-Metrowest-Boston_Airport
OSH,medium_airport,Wittman Regional Airport,43.98440170288086,-88.55699920654297,808.0,US-WI,Oshkosh,KOSH,http://www.wittmanairport.com/,http://en.wikipedia.org/wiki/Wittman_Regional_Airport
OSU,medium_airport,Ohio State University Airport,40.0797996521,-83.072998046875,905.0,US-OH,Columbus,KOSU,,http://en.wikipedia.org/wiki/Ohio_State_University_Airport
OTH,medium_airport,Southwest Oregon Regional Airport,43.41709899902344,-124.24600219726562,17.0,US-OR,North Bend,KOTH,,http://en.wikipedia.org/wiki/Southwest_Oregon_Regional_Airport
OTM,medium_airport,Ottumwa Regional Airport,41.10660172,-92.44789886,845.0,US-IA,Ottumwa,KOTM,,
OWB,medium_airport,Owensboro Daviess County Airport,37.74010086,-87.16680145,407.0,US-KY,Owensboro,KOWB,,http://en.wikipedia.org/wiki/Owensboro-Daviess_County_Regional_Airport
OWD,medium_airport,Norwood Memorial Airport,42.1904983521,-71.1728973389,49.0,US-MA,Norwood,KOWD,http://www.ci.norwood.ma.us/Airport/Default.htm,http://en.wikipedia.org/wiki/Norwood_Memorial_Airport
OXR,medium_airport,Oxnard Airport,34.200801849365,-119.20700073241998,45.0,US-CA,Oxnard,KOXR,,http://en.wikipedia.org/wiki/Oxnard_Airport
OZR,medium_airport,Cairns AAF (Fort Rucker) Air Field,31.27569962,-85.71340179,301.0,US-AL,Fort Rucker/Ozark,KOZR,,http://en.wikipedia.org/wiki/Cairns_Army_Airfield
PAE,medium_airport,Snohomish County (Paine Field) Airport,47.90629959,-122.28199769999999,606.0,US-WA,Everett,KPAE,,http://en.wikipedia.org/wiki/Paine_Field
PAH,medium_airport,Barkley Regional Airport,37.06079864501953,-88.7738037109375,410.0,US-KY,Paducah,KPAH,,http://en.wikipedia.org/wiki/Barkley_Regional_Airport
PBF,medium_airport,Grider Field,34.173099517800004,-91.9356002808,206.0,US-AR,Pine Bluff,KPBF,http://www.cityofpinebluff.com/pbairport/,http://en.wikipedia.org/wiki/Grider_Field
PBG,medium_airport,Plattsburgh International Airport,44.6509017944336,-73.46810150146484,234.0,US-NY,Plattsburgh,KPBG,http://www.plattsburghinternationalairport.com/,http://en.wikipedia.org/wiki/Plattsburgh_International_Airport
PDK,medium_airport,DeKalb Peachtree Airport,33.8755989075,-84.3020019531,1003.0,US-GA,Atlanta,KPDK,http://web.co.dekalb.ga.us/pdkairport/index.asp,http://en.wikipedia.org/wiki/DeKalb-Peachtree_Airport
PDT,medium_airport,Eastern Oregon Regional At Pendleton Airport,45.695098877,-118.84100341799999,1497.0,US-OR,Pendleton,KPDT,,http://en.wikipedia.org/wiki/Eastern_Oregon_Regional_Airport
PGA,medium_airport,Page Municipal Airport,36.92610168,-111.447998,4316.0,US-AZ,Page,KPGA,,http://en.wikipedia.org/wiki/Page_Municipal_Airport
PGV,medium_airport,Pitt Greenville Airport,35.6352005,-77.38529968,26.0,US-NC,Greenville,KPGV,,http://en.wikipedia.org/wiki/Pitt-Greenville_Airport
PIB,medium_airport,Hattiesburg Laurel Regional Airport,31.467100143432614,-89.33709716796875,298.0,US-MS,Hattiesburg/Laurel,KPIB,,http://en.wikipedia.org/wiki/Hattiesburg-Laurel_Regional_Airport
PIE,medium_airport,St Petersburg Clearwater International Airport,27.91020012,-82.68740082,11.0,US-FL,St Petersburg-Clearwater,KPIE,,http://en.wikipedia.org/wiki/St._Petersburg-Clearwater_International_Airport
PIH,medium_airport,Pocatello Regional Airport,42.9098014831543,-112.59600067138672,4452.0,US-ID,Pocatello,KPIH,,http://en.wikipedia.org/wiki/Pocatello_Regional_Airport
PIR,medium_airport,Pierre Regional Airport,44.38270187,-100.2860031,1744.0,US-SD,Pierre,KPIR,,http://en.wikipedia.org/wiki/Pierre_Regional_Airport
PKB,medium_airport,Mid Ohio Valley Regional Airport,39.34510040283203,-81.43920135498047,858.0,US-WV,Parkersburg,KPKB,,http://en.wikipedia.org/wiki/Mid-Ohio_Valley_Regional_Airport
PLN,medium_airport,Pellston Regional Airport of Emmet County Airport,45.57089996,-84.79669952,721.0,US-MI,Pellston,KPLN,,http://en.wikipedia.org/wiki/Pellston_Regional_Airport
PMD,medium_airport,Palmdale Regional/USAF Plant 42 Airport,34.62939835,-118.08499909999999,2543.0,US-CA,Palmdale,KPMD,,http://en.wikipedia.org/wiki/LA/Palmdale_Regional_Airport
PWY,medium_airport,Ralph Wenz Field,42.79550171,-109.8069992,7102.0,US-WY,Pinedale,KPNA,http://www.pinedaleonline.com/pinedaleairport.HTM,https://en.wikipedia.org/wiki/Ralph_Wenz_Field
PNC,medium_airport,Ponca City Regional Airport,36.73199844,-97.09980011,1008.0,US-OK,Ponca City,KPNC,http://www.poncacityok.gov/index.aspx?nid=181,https://en.wikipedia.org/wiki/Ponca_City_Regional_Airport
PNE,medium_airport,Northeast Philadelphia Airport,40.081902,-75.010597,120.0,US-PA,Philadelphia,KPNE,http://www.phl.org/pne/pne.html,http://en.wikipedia.org/wiki/Northeast_Philadelphia_Airport
PNS,medium_airport,Pensacola Regional Airport,30.473400115967003,-87.18659973144501,121.0,US-FL,Pensacola,KPNS,http://www.flypensacola.com/,http://en.wikipedia.org/wiki/Pensacola_Regional_Airport
POB,medium_airport,Pope Field,35.1708984375,-79.014503479004,217.0,US-NC,Fayetteville,KPOB,http://www.pope.af.mil/,https://en.wikipedia.org/wiki/Pope_Field
POE,medium_airport,Polk Army Air Field,31.044799800000003,-93.1917038,330.0,US-LA,Fort Polk,KPOE,http://www.jrtc-polk.army.mil/,
POU,medium_airport,Dutchess County Airport,41.6265983581543,-73.88420104980469,165.0,US-NY,Poughkeepsie,KPOU,,http://en.wikipedia.org/wiki/Dutchess_County_Airport
PQI,medium_airport,Northern Maine Regional Airport at Presque Isle,46.68899918,-68.0447998,534.0,US-ME,Presque Isle,KPQI,,http://en.wikipedia.org/wiki/Northern_Maine_Regional_Airport_at_Presque_Isle
PRB,medium_airport,Paso Robles Municipal Airport,35.67290115,-120.6269989,840.0,US-CA,Paso Robles,KPRB,http://www.prcity.com/government/departments/publicworks/airport/,http://en.wikipedia.org/wiki/Paso_Robles_Municipal_Airport
PRC,medium_airport,Ernest A. Love Field,34.65449905,-112.41999820000001,5045.0,US-AZ,Prescott,KPRC,,http://en.wikipedia.org/wiki/Ernest_A._Love_Field
PRX,medium_airport,Cox Field,33.636600494385,-95.45079803466801,547.0,US-TX,Paris,KPRX,,http://en.wikipedia.org/wiki/Cox_Field
PSC,medium_airport,Tri Cities Airport,46.26470184326172,-119.11900329589844,410.0,US-WA,Pasco,KPSC,,
PSM,medium_airport,Portsmouth International at Pease Airport,43.0778999329,-70.8233032227,100.0,US-NH,Portsmouth,KPSM,,http://en.wikipedia.org/wiki/Pease_International_Airport
PSP,medium_airport,Palm Springs International Airport,33.829700469970696,-116.50700378417969,477.0,US-CA,Palm Springs,KPSP,http://www.palmspringsca.gov/index.aspx?page=270,http://en.wikipedia.org/wiki/Palm_Springs_International_Airport
PTK,medium_airport,Oakland County International Airport,42.665500640869006,-83.420097351074,980.0,US-MI,Pontiac,KPTK,https://www.oakgov.com/aviation/ocia,http://en.wikipedia.org/wiki/Oakland_County_International_Airport
PUW,medium_airport,Pullman Moscow Regional Airport,46.7439,-117.110001,2556.0,US-WA,Pullman/Moscow,KPUW,http://www.pullman-wa.gov/airport/,http://en.wikipedia.org/wiki/Pullman-Moscow_Regional_Airport
PVD,medium_airport,Theodore Francis Green State Airport,41.73260116577149,-71.42040252685547,55.0,US-RI,Providence,KPVD,,http://en.wikipedia.org/wiki/T._F._Green_Airport
PVU,medium_airport,Provo Municipal Airport,40.219200134277,-111.72299957275,4497.0,US-UT,Provo,KPVU,http://www.provo.org/city-services/airport,https://en.wikipedia.org/wiki/Provo_Municipal_Airport
PWK,medium_airport,Chicago Executive Airport,42.114222,-87.901494,647.0,US-IL,Chicago/Prospect Heights/Wheeling,KPWK,http://chiexec.com/,http://en.wikipedia.org/wiki/Chicago_Executive_Airport
PWT,medium_airport,Bremerton National Airport,47.490200042725,-122.76499938965,444.0,US-WA,Bremerton,KPWT,https://en.wikipedia.org/wiki/Bremerton_National_Airport,https://en.wikipedia.org/wiki/Bremerton_National_Airport
RAL,medium_airport,Riverside Municipal Airport,33.95190048,-117.4449997,819.0,US-CA,Riverside,KRAL,http://www.riversideca.gov/airport/,http://en.wikipedia.org/wiki/Riverside_Municipal_Airport
RAP,medium_airport,Rapid City Regional Airport,44.0452995300293,-103.05699920654295,3204.0,US-SD,Rapid City,KRAP,,http://en.wikipedia.org/wiki/Rapid_City_Regional_Airport
RBL,medium_airport,Red Bluff Municipal Airport,40.1506996155,-122.25199890100001,352.0,US-CA,Red Bluff,KRBL,,http://en.wikipedia.org/wiki/Red_Bluff_Municipal_Airport
RCA,medium_airport,Ellsworth Air Force Base,44.14500046,-103.1039963,3276.0,US-SD,Rapid City,KRCA,http://www.ellsworth.af.mil/,http://en.wikipedia.org/wiki/Ellsworth_Air_Force_Base
RDD,medium_airport,Redding Municipal Airport,40.50899887,-122.2929993,505.0,US-CA,Redding,KRDD,,http://en.wikipedia.org/wiki/Redding_Municipal_Airport
RDG,medium_airport,Reading Regional Carl A Spaatz Field,40.378501892089844,-75.96520233154297,344.0,US-PA,Reading,KRDG,,http://en.wikipedia.org/wiki/Reading_Regional_Airport
RDM,medium_airport,Roberts Field,44.254100799999996,-121.15000149999999,3080.0,US-OR,Redmond,KRDM,,http://en.wikipedia.org/wiki/Roberts_Field
RDR,medium_airport,Grand Forks Air Force Base,47.961101532,-97.4011993408,913.0,US-ND,Grand Forks,KRDR,http://www.grandforks.af.mil/,http://en.wikipedia.org/wiki/Grand_Forks_Air_Force_Base
RHI,medium_airport,Rhinelander Oneida County Airport,45.63119888305664,-89.46749877929688,1624.0,US-WI,Rhinelander,KRHI,,http://en.wikipedia.org/wiki/Rhinelander-Oneida_County_Airport
RIW,medium_airport,Riverton Regional Airport,43.064201355,-108.459999084,5525.0,US-WY,Riverton,KRIW,,http://en.wikipedia.org/wiki/Riverton_Regional_Airport
RKS,medium_airport,Rock Springs Sweetwater County Airport,41.59420013,-109.0650024,6764.0,US-WY,Rock Springs,KRKS,,http://en.wikipedia.org/wiki/Rock_Springs_-_Sweetwater_County_Airport
RME,medium_airport,Griffiss International Airport,43.23379898,-75.40699768,504.0,US-NY,Rome,KRME,http://www.ocgov.net/oneida/airport,http://en.wikipedia.org/wiki/Griffiss_Airfield
RMG,medium_airport,Richard B Russell Airport,34.3506011963,-85.15799713130002,644.0,US-GA,Rome,KRMG,http://www.romefloyd.com/EconomicDevelopment/Airport/tabid/306/Default.aspx,http://en.wikipedia.org/wiki/Richard_B._Russell_Airport
ROW,medium_airport,Roswell International Air Center Airport,33.30160140991211,-104.53099822998048,3671.0,US-NM,Roswell,KROW,,http://en.wikipedia.org/wiki/Roswell_International_Air_Center
RSL,medium_airport,Russell Municipal Airport,38.872100830078004,-98.811798095703,1862.0,US-KS,Russell,KRSL,http://www.russellcity.org/airport.php,
RUT,medium_airport,Rutland - Southern Vermont Regional Airport,43.52939987,-72.94960022,787.0,US-VT,Rutland,KRUT,,http://en.wikipedia.org/wiki/Rutland_State_Airport
